"HTMLFileName","RelativePath","LocalHTMLPath","PublicPageURL","CurrentCategoryFromIndex","CurrentIndexFiles","CurrentIndexCardTitles","CurrentIndexMembershipCount","H1","TitleTag","MetaTitle","MetaDate","MetaObjectType","MetaMedium","MetaMaterial","MetaDimensions","MetaEdition","MetaManufacturer","MetaPublisher","MetaWorkID","MetaSignatureMarks","WorkMetaRaw","HeroImageSrc_CurrentHTML","HeroImageFileName_CurrentHTML","HeroImageResolvedPath_CurrentHTML","HeroImageExists_CurrentHTML","ImageRefs_All_CurrentHTML","OtherImageRefs_CurrentHTML","NotesText_CurrentHTML","LiteratureText_CurrentHTML","ExhibitionsText_CurrentHTML","AncillaryDocumentationText_CurrentHTML","SelectedOnlineCirculationText_CurrentHTML","ExternalLinks_CurrentHTML","VerificationStatus","VerificationNotes","ProposedFinalTitle","ProposedFinalCategory","ProposedAction"
"4th-of-july-mc-supersized-852.html","items\4th-of-july-mc-supersized-852.html","D:\github\ron-english-toys\items\4th-of-july-mc-supersized-852.html","https://ronenglish-archive.github.io/ron-english-toys/items/4th-of-july-mc-supersized-852.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized 4th of July","1","MC Supersized - 4th of July","MC Supersized - 4th of July - Ron English Catalogue Raisonne","4th of July Mc Supersized",,"Art toy / edition",,,,,,,,,"Title: 4th of July Mc Supersized || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Supersized || Height: 8.00"" || Original retail price: $100","../images/Vinyl-Toys/4th%20of%20July%20Mc%20Supersized%20-%20DESIGNER%20TOY.jpeg","4th of July Mc Supersized - DESIGNER TOY.jpeg","images\Vinyl-Toys\4th of July Mc Supersized - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/4th%20of%20July%20Mc%20Supersized%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"8-grin-dunny-691.html","items\8-grin-dunny-691.html","D:\github\ron-english-toys\items\8-grin-dunny-691.html","https://ronenglish-archive.github.io/ron-english-toys/items/8-grin-dunny-691.html","","toys\art-toys-and-editions\dunny\index.html","Grin Dunny 8","1","Grin Dunny - 8","Grin Dunny - 8 - Ron English Catalogue Raisonne","8"" Grin Dunny",,"Art toy / edition",,,,,,,,,"Title: 8"" Grin Dunny || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Kidrobot || Platform: Dunny || Release date: September 4, 2015 || Height: 8.00"" || Original retail price: $74","../images/Vinyl-Toys/8%20Grin%20Dunny%20-%20DESIGNER%20TOY.jpeg","8 Grin Dunny - DESIGNER TOY.jpeg","images\Vinyl-Toys\8 Grin Dunny - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/8%20Grin%20Dunny%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"8-grin-dunny-chase-9.html","items\8-grin-dunny-chase-9.html","D:\github\ron-english-toys\items\8-grin-dunny-chase-9.html","https://ronenglish-archive.github.io/ron-english-toys/items/8-grin-dunny-chase-9.html","","toys\art-toys-and-editions\dunny\index.html","Grin Dunny 8&quot; (Chase)","1","Grin Dunny - 8"" (Chase)","Grin Dunny - 8"" (Chase) - Ron English Catalogue Raisonne","8"" Grin Dunny (Chase)",,"Art toy / edition",,,,,,,,,"Title: 8"" Grin Dunny (Chase) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Kidrobot || Platform: Dunny || Release date: September 4, 2015 || Height: 8.00"" || Original retail price: $74","../images/Vinyl-Toys/8%20Grin%20Dunny%20(Chase)%20-%20DESIGNER%20TOY.jpeg","8 Grin Dunny (Chase) - DESIGNER TOY.jpeg","images\Vinyl-Toys\8 Grin Dunny (Chase) - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/8%20Grin%20Dunny%20(Chase)%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"8th-anniversary-club-cubic-darkstar-grin-89.html","items\8th-anniversary-club-cubic-darkstar-grin-89.html","D:\github\ron-english-toys\items\8th-anniversary-club-cubic-darkstar-grin-89.html","https://ronenglish-archive.github.io/ron-english-toys/items/8th-anniversary-club-cubic-darkstar-grin-89.html","","toys\art-toys-and-editions\dark-star-grin\index.html","Darkstar Grin 8th Anniversary Club Cubic","1","Darkstar Grin - 8th Anniversary Club Cubic","Darkstar Grin - 8th Anniversary Club Cubic - Ron English Catalogue Raisonne","8th Anniversary Club Cubic Darkstar Grin",,"Art toy / edition",,,,,,,,,"Title: 8th Anniversary Club Cubic Darkstar Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Made by Monsters || Platform: Dark Star Grin || Height: 12.00""","../images/Vinyl-Toys/8th%20Anniversary%20Club%20Cubic%20Darkstar%20Grin%20-%20DESIGNER%20TOY.jpeg","8th Anniversary Club Cubic Darkstar Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\8th Anniversary Club Cubic Darkstar Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/8th%20Anniversary%20Club%20Cubic%20Darkstar%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"9-boxing-brain-17.html","items\9-boxing-brain-17.html","D:\github\ron-english-toys\items\9-boxing-brain-17.html","https://ronenglish-archive.github.io/ron-english-toys/items/9-boxing-brain-17.html","","toys\art-toys-and-editions\boxing-brain\index.html","Boxing Brain Red","1","Boxing Brain - Red","Boxing Brain - Red - Ron English Catalogue Raisonne","9"" Boxing Brain",,"Art toy / edition",,,,"300",,,,,"Title: 9"" Boxing Brain || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyQube || Platform: Boxing Brain || Release date: April 29, 2015 || Height: 9.00"" || Edition: 300 || Original retail price: $179","../images/Vinyl-Toys/9 Boxing Brain - DESIGNER TOY-2.jpeg","9 Boxing Brain - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\9 Boxing Brain - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/9 Boxing Brain - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"9-boxing-brain-black-gold-219.html","items\9-boxing-brain-black-gold-219.html","D:\github\ron-english-toys\items\9-boxing-brain-black-gold-219.html","https://ronenglish-archive.github.io/ron-english-toys/items/9-boxing-brain-black-gold-219.html","","toys\art-toys-and-editions\boxing-brain\index.html","Boxing Brain Black &amp; Gold","1","Boxing Brain - Black & Gold","Boxing Brain - Black & Gold - Ron English Catalogue Raisonne","9"" Boxing Brain - Black/Gold",,"Art toy / edition",,,,"80",,,,,"Title: 9"" Boxing Brain - Black/Gold || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyQube || Platform: Boxing Brain || Height: 9.00"" || Edition: 80 || Original retail price: $195","../images/Vinyl-Toys/9%20Boxing%20Brain%20-%20BlackGold%20-%20DESIGNER%20TOY.jpeg","9 Boxing Brain - BlackGold - DESIGNER TOY.jpeg","images\Vinyl-Toys\9 Boxing Brain - BlackGold - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/9%20Boxing%20Brain%20-%20BlackGold%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"9-qhrist-22.html","items\9-qhrist-22.html","D:\github\ron-english-toys\items\9-qhrist-22.html","https://ronenglish-archive.github.io/ron-english-toys/items/9-qhrist-22.html","","toys\art-toys-and-editions\cereal-killers\qhrist\index.html","Qhrist","1","Qhrist","Qhrist - Ron English Catalogue Raisonne","9"" Qhrist",,"Art toy / edition",,,,,,,,,"Title: 9"" Qhrist || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Popaganda || Platform: Qhrist || Height: 9.00""","../images/Vinyl-Toys/9%20Qhrist%20-%20DESIGNER%20TOY.jpeg","9 Qhrist - DESIGNER TOY.jpeg","images\Vinyl-Toys\9 Qhrist - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/9%20Qhrist%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-611.html","items\abraham-obama-611.html","D:\github\ron-english-toys\items\abraham-obama-611.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-611.html","","","","","Abraham Obama","Abraham Obama - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Abraham%20Obama%20-%20ART%20PRINT.jpeg","Abraham Obama - ART PRINT.jpeg","D:\github\ron-english-toys\images\Vinyl-Toys\Abraham Obama - ART PRINT.jpeg","FALSE","../images/Vinyl-Toys/Abraham%20Obama%20-%20ART%20PRINT.jpeg","","","","","","","https://www.trampt.com/item/abraham-obama-ron-english-screenprint-5t2JV9Er8LF7-F","Needs verification","","","",""
"abraham-obama-black-435.html","items\abraham-obama-black-435.html","D:\github\ron-english-toys\items\abraham-obama-black-435.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-black-435.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Black","1","Abraham Obama - Black","Abraham Obama - Black - Ron English Catalogue Raisonne","Abraham Obama - Black",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Black || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Edition: 50 || Original retail price: $200","../images/Vinyl-Toys/Abraham Obama - Black - DESIGNER TOY-2.jpeg","Abraham Obama - Black - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Abraham Obama - Black - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Abraham Obama - Black - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-bronze-703.html","items\abraham-obama-bronze-703.html","D:\github\ron-english-toys\items\abraham-obama-bronze-703.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-bronze-703.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Bronze","1","Abraham Obama - Bronze","Abraham Obama - Bronze - Ron English Catalogue Raisonne","Abraham Obama - Bronze",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Bronze || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Height: 16.00"" || Edition: 50","../images/Vinyl-Toys/Abraham Obama - Bronze - DESIGNER TOY-2.jpeg","Abraham Obama - Bronze - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Abraham Obama - Bronze - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Abraham Obama - Bronze - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-electoral-map-2012-723.html","items\abraham-obama-electoral-map-2012-723.html","D:\github\ron-english-toys\items\abraham-obama-electoral-map-2012-723.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-electoral-map-2012-723.html","","","","","Abraham Obama Electoral Map 2012","Abraham Obama Electoral Map 2012 - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Abraham%20Obama%20Electoral%20Map%202012%20-%20ART%20PRINT.jpeg","Abraham Obama Electoral Map 2012 - ART PRINT.jpeg","D:\github\ron-english-toys\images\Vinyl-Toys\Abraham Obama Electoral Map 2012 - ART PRINT.jpeg","FALSE","../images/Vinyl-Toys/Abraham%20Obama%20Electoral%20Map%202012%20-%20ART%20PRINT.jpeg","","","","","","","https://www.trampt.com/item/abraham-obama-electoral-map-2012-ron-english-giclee-art-print-IoUhfkYdgFoDgN","Needs verification","","","",""
"abraham-obama-gold-929.html","items\abraham-obama-gold-929.html","D:\github\ron-english-toys\items\abraham-obama-gold-929.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-gold-929.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Gold","1","Abraham Obama - Gold","Abraham Obama - Gold - Ron English Catalogue Raisonne","Abraham Obama - Gold",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Gold || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Height: 16.00"" || Edition: 50","../images/Vinyl-Toys/Abraham%20Obama%20-%20Gold%20-%20DESIGNER%20TOY.jpeg","Abraham Obama - Gold - DESIGNER TOY.jpeg","images\Vinyl-Toys\Abraham Obama - Gold - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Abraham%20Obama%20-%20Gold%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-green-932.html","items\abraham-obama-green-932.html","D:\github\ron-english-toys\items\abraham-obama-green-932.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-green-932.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Green","1","Abraham Obama - Green","Abraham Obama - Green - Ron English Catalogue Raisonne","Abraham Obama - Green",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Green || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Edition: 50 || Original retail price: $200","../images/Vinyl-Toys/Abraham%20Obama%20-%20Green%20-%20DESIGNER%20TOY.jpeg","Abraham Obama - Green - DESIGNER TOY.jpeg","images\Vinyl-Toys\Abraham Obama - Green - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Abraham%20Obama%20-%20Green%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-inauguration-67.html","items\abraham-obama-inauguration-67.html","D:\github\ron-english-toys\items\abraham-obama-inauguration-67.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-inauguration-67.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Inauguration","1","ABRAHAM OBAMA - INAUGURATION","ABRAHAM OBAMA - INAUGURATION - Ron English Catalogue Raisonne","ABRAHAM OBAMA - INAUGURATION",,"Art toy / edition",,,,"50",,,,,"Title: ABRAHAM OBAMA - INAUGURATION || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Height: 16.00"" || Edition: 50","../images/Vinyl-Toys/ABRAHAM%20OBAMA%20-%20INAUGURATION%20-%20DESIGNER%20TOY.jpeg","ABRAHAM OBAMA - INAUGURATION - DESIGNER TOY.jpeg","images\Vinyl-Toys\ABRAHAM OBAMA - INAUGURATION - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/ABRAHAM%20OBAMA%20-%20INAUGURATION%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-original-colors-286.html","items\abraham-obama-original-colors-286.html","D:\github\ron-english-toys\items\abraham-obama-original-colors-286.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-original-colors-286.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Original Colors","1","Abraham Obama - Original Colors","Abraham Obama - Original Colors - Ron English Catalogue Raisonne","Abraham Obama - Original Colors",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Original Colors || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Release date: April 1, 2009 || Height: 16.00"" || Edition: 50 || Original retail price: $200","../images/Vinyl-Toys/Abraham%20Obama%20-%20Original%20Colors%20-%20DESIGNER%20TOY.jpeg","Abraham Obama - Original Colors - DESIGNER TOY.jpeg","images\Vinyl-Toys\Abraham Obama - Original Colors - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Abraham%20Obama%20-%20Original%20Colors%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-silver-264.html","items\abraham-obama-silver-264.html","D:\github\ron-english-toys\items\abraham-obama-silver-264.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-silver-264.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama Silver","1","Abraham Obama - Silver","Abraham Obama - Silver - Ron English Catalogue Raisonne","Abraham Obama - Silver",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - Silver || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Height: 16.00"" || Edition: 50","../images/Vinyl-Toys/Abraham Obama - Silver - DESIGNER TOY-2.jpeg","Abraham Obama - Silver - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Abraham Obama - Silver - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Abraham Obama - Silver - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"abraham-obama-white-293.html","items\abraham-obama-white-293.html","D:\github\ron-english-toys\items\abraham-obama-white-293.html","https://ronenglish-archive.github.io/ron-english-toys/items/abraham-obama-white-293.html","","toys\art-toys-and-editions\obama\index.html","Abraham Obama White","1","Abraham Obama - White","Abraham Obama - White - Ron English Catalogue Raisonne","Abraham Obama - White",,"Art toy / edition",,,,"50",,,,,"Title: Abraham Obama - White || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Abraham Obama || Edition: 50 || Original retail price: $200","../images/Vinyl-Toys/Abraham Obama - White - DESIGNER TOY-2.jpeg","Abraham Obama - White - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Abraham Obama - White - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Abraham Obama - White - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"action-jackson-615.html","items\action-jackson-615.html","D:\github\ron-english-toys\items\action-jackson-615.html","https://ronenglish-archive.github.io/ron-english-toys/items/action-jackson-615.html","","","","","Action Jackson","Action Jackson - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Action%20Jackson%20-%20ART%20PRINT.jpeg","Action Jackson - ART PRINT.jpeg","images\Vinyl-Toys\Action Jackson - ART PRINT.jpeg","TRUE","../images/Vinyl-Toys/Action%20Jackson%20-%20ART%20PRINT.jpeg | ../images/Vinyl-Toys/Action%20Jackson%20-%20DESIGNER%20TOY.jpeg | ../images/Vinyl-Toys/Action%20Jackson%20-%20DESIGNER%20TOY-2.jpeg","../images/Vinyl-Toys/Action%20Jackson%20-%20DESIGNER%20TOY.jpeg | ../images/Vinyl-Toys/Action%20Jackson%20-%20DESIGNER%20TOY-2.jpeg","","","","","","https://www.trampt.com/item/action-jackson-ron-english-giclee-art-print-zRBcVnhWbt3l6j","Needs verification","","","",""
"action-jackson-bauhaus-678.html","items\action-jackson-bauhaus-678.html","D:\github\ron-english-toys\items\action-jackson-bauhaus-678.html","https://ronenglish-archive.github.io/ron-english-toys/items/action-jackson-bauhaus-678.html","","original-art\index.html","Action Jackson &amp; Bauhaus","1","Action Jackson & Bauhaus","Action Jackson & Bauhaus - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Action%20Jackson%20and%20Bauhaus%20-%20Original%20Art%20-%20Trampt%20item%20678.jpg","Action Jackson and Bauhaus - Original Art - Trampt item 678.jpg","images\Vinyl-Toys\Action Jackson and Bauhaus - Original Art - Trampt item 678.jpg","TRUE","../images/Vinyl-Toys/Action%20Jackson%20and%20Bauhaus%20-%20Original%20Art%20-%20Trampt%20item%20678.jpg","","","","","","","https://www.trampt.com/item/action-jackson-and-bauhaus-ron-english-oil-y11bNLUwpOWd5z","Needs verification","","","",""
"adtagged-103.html","items\adtagged-103.html","D:\github\ron-english-toys\items\adtagged-103.html","https://ronenglish-archive.github.io/ron-english-toys/items/adtagged-103.html","Custom Toys","toys\custom-toys\index.html","ADTAGGED","1","ADTAGGED","ADTAGGED - Ron English Catalogue Raisonne","ADTAGGED",,"Custom toy",,,,"1",,,,,"Title: ADTAGGED || Object type: Custom toy || Artist / creator: Ron English || Platform: AT-AT || Release date: October 9, 2014 || Height: 16.00"" || Edition: 1","../images/Vinyl-Toys/ADTAGGED%20-%20Custom%20Toy%20-%20Trampt%20item%20103.jpg","ADTAGGED - Custom Toy - Trampt item 103.jpg","images\Vinyl-Toys\ADTAGGED - Custom Toy - Trampt item 103.jpg","TRUE","../images/Vinyl-Toys/ADTAGGED%20-%20Custom%20Toy%20-%20Trampt%20item%20103.jpg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"alfred-e-newman-skull-300.html","items\alfred-e-newman-skull-300.html","D:\github\ron-english-toys\items\alfred-e-newman-skull-300.html","https://ronenglish-archive.github.io/ron-english-toys/items/alfred-e-newman-skull-300.html","","original-art\index.html","Alfred E. Newman Skull","1","Alfred E. Newman Skull","Alfred E. Newman Skull - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Alfred%20E.%20Newman%20Skull%20-%20Original%20Art%20-%20Trampt%20item%20300.jpg","Alfred E. Newman Skull - Original Art - Trampt item 300.jpg","D:\github\ron-english-toys\images\Vinyl-Toys\Alfred E. Newman Skull - Original Art - Trampt item 300.jpg","FALSE","../images/Vinyl-Toys/Alfred%20E.%20Newman%20Skull%20-%20Original%20Art%20-%20Trampt%20item%20300.jpg","","","","","","","https://www.trampt.com/item/alfred-e-newman-skull-ron-english-ink-ag067qLEdu-xEh","Needs verification","","","",""
"alt-football-584.html","items\alt-football-584.html","D:\github\ron-english-toys\items\alt-football-584.html","https://ronenglish-archive.github.io/ron-english-toys/items/alt-football-584.html","","original-art\index.html","ALT Football","1","ALT Football","ALT Football - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/ALT%20Football%20-%20Original%20Art%20-%20Trampt%20item%20584.jpg","ALT Football - Original Art - Trampt item 584.jpg","D:\github\ron-english-toys\images\Vinyl-Toys\ALT Football - Original Art - Trampt item 584.jpg","FALSE","../images/Vinyl-Toys/ALT%20Football%20-%20Original%20Art%20-%20Trampt%20item%20584.jpg","","","","","","","https://www.trampt.com/item/alt-football-ron-english-ink-54eD4IyfO4xaBg","Needs verification","","","",""
